Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,
Data,5,record,timestamp,"999228038",s,position_lat,"477675286",semicircles,position_long,"-1255547908",semicircles,distance,"71264.78",m,altitude,"1609.1999999999998",m,enhanced_altitude,"1609.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228048",s,position_lat,"477674570",semicircles,position_long,"-1255548505",semicircles,distance,"71272.71",m,altitude,"1609.0",m,enhanced_altitude,"1609.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228058",s,position_lat,"477674212",semicircles,position_long,"-1255548863",semicircles,distance,"71276.91",m,altitude,"1609.0",m,enhanced_altitude,"1609.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228068",s,position_lat,"477673974",semicircles,position_long,"-1255549459",semicircles,distance,"71281.72",m,altitude,"1609.0",m,enhanced_altitude,"1609.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228078",s,position_lat,"477673735",semicircles,position_long,"-1255549937",semicircles,distance,"71285.79",m,altitude,"1609.0",m,enhanced_altitude,"1609.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228088",s,position_lat,"477673616",semicircles,position_long,"-1255550652",semicircles,distance,"71291.03",m,altitude,"1609.1999999999998",m,enhanced_altitude,"1609.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228098",s,position_lat,"477673497",semicircles,position_long,"-1255551249",semicircles,distance,"71295.43",m,altitude,"1609.1999999999998",m,enhanced_altitude,"1609.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228108",s,position_lat,"477673258",semicircles,position_long,"-1255552084",semicircles,distance,"71301.8",m,altitude,"1609.4",m,enhanced_altitude,"1609.4",m,,,,,,,,,,
Data,5,record,timestamp,"999228118",s,position_lat,"477673139",semicircles,position_long,"-1255553277",semicircles,distance,"71310.39",m,altitude,"1609.6",m,enhanced_altitude,"1609.6",m,,,,,,,,,,
Data,5,record,timestamp,"999228128",s,position_lat,"477673018",semicircles,position_long,"-1255554112",semicircles,distance,"71316.46",m,altitude,"1609.6",m,enhanced_altitude,"1609.6",m,,,,,,,,,,
Data,5,record,timestamp,"999228138",s,position_lat,"477672900",semicircles,position_long,"-1255554588",semicircles,distance,"71320.05",m,altitude,"1609.8000000000002",m,enhanced_altitude,"1609.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228148",s,position_lat,"477672781",semicircles,position_long,"-1255554947",semicircles,distance,"71322.84",m,altitude,"1609.8000000000002",m,enhanced_altitude,"1609.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228158",s,position_lat,"477672661",semicircles,position_long,"-1255555305",semicircles,distance,"71325.63",m,altitude,"1609.8000000000002",m,enhanced_altitude,"1609.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228168",s,position_lat,"477672423",semicircles,position_long,"-1255555662",semicircles,distance,"71329.02",m,altitude,"1609.8000000000002",m,enhanced_altitude,"1609.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228178",s,position_lat,"477670871",semicircles,position_long,"-1255557811",semicircles,distance,"71350.11",m,altitude,"1609.8000000000002",m,enhanced_altitude,"1609.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228188",s,position_lat,"477670037",semicircles,position_long,"-1255559123",semicircles,distance,"71362.3",m,altitude,"1610.0",m,enhanced_altitude,"1610.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228198",s,position_lat,"477668605",semicircles,position_long,"-1255561151",semicircles,distance,"71382.0",m,altitude,"1610.0",m,enhanced_altitude,"1610.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228208",s,position_lat,"477667651",semicircles,position_long,"-1255562225",semicircles,distance,"71393.76",m,altitude,"1610.0",m,enhanced_altitude,"1610.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228218",s,position_lat,"477666100",semicircles,position_long,"-1255563895",semicircles,distance,"71412.51",m,altitude,"1610.0",m,enhanced_altitude,"1610.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228228",s,position_lat,"477661924",semicircles,position_long,"-1255567952",semicircles,distance,"71461.07",m,altitude,"1609.8000000000002",m,enhanced_altitude,"1609.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228238",s,position_lat,"477659538",semicircles,position_long,"-1255570218",semicircles,distance,"71488.6",m,altitude,"1609.8000000000002",m,enhanced_altitude,"1609.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228258",s,position_lat,"477659896",semicircles,position_long,"-1255570696",semicircles,distance,"71493.37",m,altitude,"1610.0",m,enhanced_altitude,"1610.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228268",s,position_lat,"477659944",semicircles,position_long,"-1255570684",semicircles,distance,"71493.8",m,altitude,"1610.0",m,enhanced_altitude,"1610.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228278",s,position_lat,"477660015",semicircles,position_long,"-1255571054",semicircles,distance,"71496.55",m,altitude,"1610.0",m,enhanced_altitude,"1610.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228288",s,position_lat,"477657629",semicircles,position_long,"-1255573320",semicircles,distance,"71524.08",m,altitude,"1610.0",m,enhanced_altitude,"1610.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228298",s,position_lat,"477656436",semicircles,position_long,"-1255574394",semicircles,distance,"71537.59",m,altitude,"1610.0",m,enhanced_altitude,"1610.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228308",s,position_lat,"477655839",semicircles,position_long,"-1255575229",semicircles,distance,"71545.75",m,altitude,"1610.0",m,enhanced_altitude,"1610.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228318",s,position_lat,"477655601",semicircles,position_long,"-1255575944",semicircles,distance,"71551.33",m,altitude,"1610.1999999999998",m,enhanced_altitude,"1610.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228328",s,position_lat,"477655482",semicircles,position_long,"-1255577496",semicircles,distance,"71562.47",m,altitude,"1610.1999999999998",m,enhanced_altitude,"1610.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228338",s,position_lat,"477655362",semicircles,position_long,"-1255584893",semicircles,distance,"71615.32",m,altitude,"1610.8000000000002",m,enhanced_altitude,"1610.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228348",s,position_lat,"477655243",semicircles,position_long,"-1255585728",semicircles,distance,"71621.39",m,altitude,"1610.8000000000002",m,enhanced_altitude,"1610.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228358",s,position_lat,"477655122",semicircles,position_long,"-1255586802",semicircles,distance,"71629.14",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228378",s,position_lat,"477653811",semicircles,position_long,"-1255586921",semicircles,distance,"71641.42",m,altitude,"1610.8000000000002",m,enhanced_altitude,"1610.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228388",s,position_lat,"477652975",semicircles,position_long,"-1255587158",semicircles,distance,"71649.39",m,altitude,"1610.8000000000002",m,enhanced_altitude,"1610.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228398",s,position_lat,"477652618",semicircles,position_long,"-1255587158",semicircles,distance,"71652.73",m,altitude,"1610.8000000000002",m,enhanced_altitude,"1610.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228408",s,position_lat,"477652022",semicircles,position_long,"-1255587756",semicircles,distance,"71659.74",m,altitude,"1610.8000000000002",m,enhanced_altitude,"1610.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228418",s,position_lat,"477651067",semicircles,position_long,"-1255588830",semicircles,distance,"71671.5",m,altitude,"1610.8000000000002",m,enhanced_altitude,"1610.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228428",s,position_lat,"477650351",semicircles,position_long,"-1255590023",semicircles,distance,"71682.32",m,altitude,"1610.8000000000002",m,enhanced_altitude,"1610.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228438",s,position_lat,"477649158",semicircles,position_long,"-1255591932",semicircles,distance,"71699.93",m,altitude,"1610.8000000000002",m,enhanced_altitude,"1610.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228448",s,position_lat,"477647846",semicircles,position_long,"-1255594676",semicircles,distance,"71723.04",m,altitude,"1610.8000000000002",m,enhanced_altitude,"1610.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228458",s,position_lat,"477647368",semicircles,position_long,"-1255595630",semicircles,distance,"71731.18",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228468",s,position_lat,"477647130",semicircles,position_long,"-1255596108",semicircles,distance,"71735.25",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228478",s,position_lat,"477646772",semicircles,position_long,"-1255596704",semicircles,distance,"71740.67",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228488",s,position_lat,"477646653",semicircles,position_long,"-1255596823",semicircles,distance,"71742.07",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228498",s,position_lat,"477646295",semicircles,position_long,"-1255597181",semicircles,distance,"71746.28",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228508",s,position_lat,"477646176",semicircles,position_long,"-1255597299",semicircles,distance,"71747.68",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228518",s,position_lat,"477645937",semicircles,position_long,"-1255597658",semicircles,distance,"71751.07",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228528",s,position_lat,"477645579",semicircles,position_long,"-1255597897",semicircles,distance,"71754.82",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228538",s,position_lat,"477645341",semicircles,position_long,"-1255598136",semicircles,distance,"71757.62",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228548",s,position_lat,"477644982",semicircles,position_long,"-1255598373",semicircles,distance,"71761.37",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228558",s,position_lat,"477644625",semicircles,position_long,"-1255598494",semicircles,distance,"71764.82",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228568",s,position_lat,"477642358",semicircles,position_long,"-1255599567",semicircles,distance,"71787.32",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228578",s,position_lat,"477642119",semicircles,position_long,"-1255599687",semicircles,distance,"71789.7",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228588",s,position_lat,"477641760",semicircles,position_long,"-1255599925",semicircles,distance,"71793.45",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228598",s,position_lat,"477641165",semicircles,position_long,"-1255600999",semicircles,distance,"71802.93",m,altitude,"1611.0",m,enhanced_altitude,"1611.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228608",s,position_lat,"477640807",semicircles,position_long,"-1255601953",semicircles,distance,"71810.52",m,altitude,"1611.1999999999998",m,enhanced_altitude,"1611.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228618",s,position_lat,"477640688",semicircles,position_long,"-1255605533",semicircles,distance,"71836.12",m,altitude,"1611.4",m,enhanced_altitude,"1611.4",m,,,,,,,,,,
Data,5,record,timestamp,"999228628",s,position_lat,"477640449",semicircles,position_long,"-1255606129",semicircles,distance,"71840.92",m,altitude,"1611.4",m,enhanced_altitude,"1611.4",m,,,,,,,,,,
Data,5,record,timestamp,"999228638",s,position_lat,"477640533",semicircles,position_long,"-1255608837",semicircles,distance,"71860.31",m,altitude,"1611.6",m,enhanced_altitude,"1611.6",m,,,,,,,,,,
Data,5,record,timestamp,"999228648",s,position_lat,"477641320",semicircles,position_long,"-1255613156",semicircles,distance,"71892.0",m,altitude,"1612.0",m,enhanced_altitude,"1612.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228658",s,position_lat,"477641284",semicircles,position_long,"-1255613168",semicircles,distance,"71892.35",m,altitude,"1612.0",m,enhanced_altitude,"1612.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228668",s,position_lat,"477641165",semicircles,position_long,"-1255614958",semicircles,distance,"71905.18",m,altitude,"1612.1999999999998",m,enhanced_altitude,"1612.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228688",s,position_lat,"477641046",semicircles,position_long,"-1255615554",semicircles,distance,"71909.59",m,altitude,"1612.1999999999998",m,enhanced_altitude,"1612.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228698",s,position_lat,"477640926",semicircles,position_long,"-1255616270",semicircles,distance,"71914.82",m,altitude,"1612.1999999999998",m,enhanced_altitude,"1612.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228708",s,position_lat,"477640688",semicircles,position_long,"-1255616747",semicircles,distance,"71918.89",m,altitude,"1612.1999999999998",m,enhanced_altitude,"1612.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228718",s,position_lat,"477640568",semicircles,position_long,"-1255617224",semicircles,distance,"71922.48",m,altitude,"1612.1999999999998",m,enhanced_altitude,"1612.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228728",s,position_lat,"477640330",semicircles,position_long,"-1255617581",semicircles,distance,"71925.87",m,altitude,"1612.1999999999998",m,enhanced_altitude,"1612.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228738",s,position_lat,"477639614",semicircles,position_long,"-1255619014",semicircles,distance,"71938.09",m,altitude,"1612.4",m,enhanced_altitude,"1612.4",m,,,,,,,,,,
Data,5,record,timestamp,"999228748",s,position_lat,"477639137",semicircles,position_long,"-1255619372",semicircles,distance,"71943.22",m,altitude,"1612.4",m,enhanced_altitude,"1612.4",m,,,,,,,,,,
Data,5,record,timestamp,"999228758",s,position_lat,"477638779",semicircles,position_long,"-1255619729",semicircles,distance,"71947.43",m,altitude,"1612.4",m,enhanced_altitude,"1612.4",m,,,,,,,,,,
Data,5,record,timestamp,"999228768",s,position_lat,"477638540",semicircles,position_long,"-1255619849",semicircles,distance,"71949.81",m,altitude,"1612.4",m,enhanced_altitude,"1612.4",m,,,,,,,,,,
Data,5,record,timestamp,"999228778",s,position_lat,"477637467",semicircles,position_long,"-1255620446",semicircles,distance,"71960.7",m,altitude,"1612.1999999999998",m,enhanced_altitude,"1612.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228788",s,position_lat,"477637347",semicircles,position_long,"-1255620446",semicircles,distance,"71961.81",m,altitude,"1612.1999999999998",m,enhanced_altitude,"1612.1999999999998",m,,,,,,,,,,
Data,5,record,timestamp,"999228798",s,position_lat,"477635677",semicircles,position_long,"-1255621161",semicircles,distance,"71978.21",m,altitude,"1612.0",m,enhanced_altitude,"1612.0",m,,,,,,,,,,
Data,5,record,timestamp,"999228808",s,position_lat,"477633887",semicircles,position_long,"-1255621876",semicircles,distance,"71995.68",m,altitude,"1611.8000000000002",m,enhanced_altitude,"1611.8000000000002",m,,,,,,,,,,
Data,5,record,timestamp,"999228818",s,position_lat,"477631382",semicircles,position_long,"-1255623548",semicircles,distance,"72021.92",m,altitude,"1611.4",m,enhanced_altitude,"1611.4",m,,,,,,,,,,
